State,County,Month,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F)
Illinois,"Clark County, IL",11,52.61,36.45
Illinois,"Clark County, IL",12,39.1,25.9
Illinois,"Clark County, IL",,62.46,45.5
Illinois,"Clay County, IL",1,36.41,23.14
Illinois,"Clay County, IL",2,41.52,26.61
Illinois,"Clay County, IL",3,52.89,35.94
Illinois,"Clay County, IL",4,64.25,45.75
Illinois,"Clay County, IL",5,74.1,56.47
Illinois,"Clay County, IL",6,83.07,66.28
Illinois,"Clay County, IL",7,86.69,70.26
Illinois,"Clay County, IL",8,86.99,68.19
Illinois,"Clay County, IL",9,80.1,59.01
Illinois,"Clay County, IL",10,67.62,47.95
Illinois,"Clay County, IL",11,54.07,37.53
Illinois,"Clay County, IL",12,40.98,27.37
Illinois,"Clay County, IL",,64.16,47.14
Illinois,"Clinton County, IL",1,36.7,22.82
Illinois,"Clinton County, IL",2,41.99,26.54
Illinois,"Clinton County, IL",3,53.57,35.84
Illinois,"Clinton County, IL",4,64.92,45.6
Illinois,"Clinton County, IL",5,74.83,56.6
Illinois,"Clinton County, IL",6,83.79,66.46
Illinois,"Clinton County, IL",7,87.78,70.5
Illinois,"Clinton County, IL",8,88.18,68.3
Illinois,"Clinton County, IL",9,80.67,58.69
Illinois,"Clinton County, IL",10,68.33,47.66
Illinois,"Clinton County, IL",11,54.56,37.09
Illinois,"Clinton County, IL",12,41.31,26.98
Illinois,"Clinton County, IL",,64.82,47.02
Illinois,"Coles County, IL",1,33.09,19.9
Illinois,"Coles County, IL",2,38.21,23.69
Illinois,"Coles County, IL",3,50.17,33.48
Illinois,"Coles County, IL",4,62.45,43.89
Illinois,"Coles County, IL",5,72.83,54.59
Illinois,"Coles County, IL",6,81.6,63.96
Illinois,"Coles County, IL",7,84.8,67.61
Illinois,"Coles County, IL",8,85.17,65.56
Illinois,"Coles County, IL",9,78.67,56.72
Illinois,"Coles County, IL",10,65.94,46.18
Illinois,"Coles County, IL",11,51.98,35.78
Illinois,"Coles County, IL",12,38.26,24.98
Illinois,"Coles County, IL",,62.04,44.79
Illinois,"Cook County, IL",1,27.85,15.73
Illinois,"Cook County, IL",2,32,19.25
Illinois,"Cook County, IL",3,44.34,29.39
Illinois,"Cook County, IL",4,57.4,39.65
Illinois,"Cook County, IL",5,68.43,49.85
Illinois,"Cook County, IL",6,78.07,59.91
Illinois,"Cook County, IL",7,82.39,64.75
Illinois,"Cook County, IL",8,81.45,63.7
Illinois,"Cook County, IL",9,74.65,55.09
Illinois,"Cook County, IL",10,61.53,43.99
Illinois,"Cook County, IL",11,46.99,33.07
Illinois,"Cook County, IL",12,32.76,21.58
Illinois,"Cook County, IL",,57.44,41.44
Illinois,"Crawford County, IL",1,35.31,22.13
Illinois,"Crawford County, IL",2,40.3,25.53
Illinois,"Crawford County, IL",3,51.79,35.03
Illinois,"Crawford County, IL",4,63.57,45.12
Illinois,"Crawford County, IL",5,73.65,55.84
Illinois,"Crawford County, IL",6,82.46,65.55
Illinois,"Crawford County, IL",7,85.77,69.49
Illinois,"Crawford County, IL",8,85.62,67.28
Illinois,"Crawford County, IL",9,79.41,58.29
Illinois,"Crawford County, IL",10,66.95,47.35
Illinois,"Crawford County, IL",11,53.42,37.1
Illinois,"Crawford County, IL",12,40.1,26.8
Illinois,"Crawford County, IL",,63.3,46.39
Illinois,"Cumberland County, IL",1,34.3,21.15
Illinois,"Cumberland County, IL",2,39.37,24.75
Illinois,"Cumberland County, IL",3,51.04,34.33
Illinois,"Cumberland County, IL",4,63.07,44.61
Illinois,"Cumberland County, IL",5,73.28,55.32
Illinois,"Cumberland County, IL",6,82.15,64.92
Illinois,"Cumberland County, IL",7,85.41,68.65
Illinois,"Cumberland County, IL",8,85.61,66.53
Illinois,"Cumberland County, IL",9,79.18,57.65
Illinois,"Cumberland County, IL",10,66.52,46.95
Illinois,"Cumberland County, IL",11,52.76,36.54
Illinois,"Cumberland County, IL",12,39.3,26.05
Illinois,"Cumberland County, IL",,62.77,45.72
Illinois,"DeKalb County, IL",1,26.34,13.61
Illinois,"DeKalb County, IL",2,31.17,18.42
Illinois,"DeKalb County, IL",3,44.2,28.99
Illinois,"DeKalb County, IL",4,57.92,40.21
Illinois,"DeKalb County, IL",5,68.98,50.76
Illinois,"DeKalb County, IL",6,78.22,60.39
Illinois,"DeKalb County, IL",7,82.05,64.65
Illinois,"DeKalb County, IL",8,81.36,63.1
Illinois,"DeKalb County, IL",9,74.43,54.28
Illinois,"DeKalb County, IL",10,61.45,43.63
Illinois,"DeKalb County, IL",11,46.3,32.2
Illinois,"DeKalb County, IL",12,31.44,19.85
Illinois,"DeKalb County, IL",,57.1,40.94
Illinois,"De Witt County, IL",1,31.14,17.97
Illinois,"De Witt County, IL",2,36.42,22.38
Illinois,"De Witt County, IL",3,49.02,32.24
Illinois,"De Witt County, IL",4,61.6,42.97
Illinois,"De Witt County, IL",5,72.41,53.97
Illinois,"De Witt County, IL",6,80.86,62.84
Illinois,"De Witt County, IL",7,84.3,66.43
Illinois,"De Witt County, IL",8,84.77,64.48
Illinois,"De Witt County, IL",9,77.9,55.4
Illinois,"De Witt County, IL",10,65.24,45.13
Illinois,"De Witt County, IL",11,50.8,34.54
Illinois,"De Witt County, IL",12,36.37,23.42
Illinois,"De Witt County, IL",,61.01,43.58
Illinois,"Douglas County, IL",1,32.55,19.43
Illinois,"Douglas County, IL",2,37.56,23.18
Illinois,"Douglas County, IL",3,49.61,33.03
Illinois,"Douglas County, IL",4,62.19,43.75
Illinois,"Douglas County, IL",5,72.73,54.47
Illinois,"Douglas County, IL",6,81.44,63.69
Illinois,"Douglas County, IL",7,84.52,67.27
Illinois,"Douglas County, IL",8,84.7,65.21
Illinois,"Douglas County, IL",9,78.33,56.44
Illinois,"Douglas County, IL",10,65.72,46.02
Illinois,"Douglas County, IL",11,51.71,35.64
Illinois,"Douglas County, IL",12,37.81,24.7
Illinois,"Douglas County, IL",,61.68,44.5
Illinois,"DuPage County, IL",1,27.21,14.85
Illinois,"DuPage County, IL",2,31.63,18.75
Illinois,"DuPage County, IL",3,44.21,29
Illinois,"DuPage County, IL",4,57.43,39.44
Illinois,"DuPage County, IL",5,68.42,49.63
Illinois,"DuPage County, IL",6,78.1,59.69
Illinois,"DuPage County, IL",7,82.34,64.42
Illinois,"DuPage County, IL",8,81.5,63.34
Illinois,"DuPage County, IL",9,74.45,54.55
Illinois,"DuPage County, IL",10,61.35,43.49
Illinois,"DuPage County, IL",11,46.58,32.44
Illinois,"DuPage County, IL",12,32.16,20.81
Illinois,"DuPage County, IL",,57.23,40.97
Illinois,"Edgar County, IL",1,32.72,19.53
Illinois,"Edgar County, IL",2,37.54,23.05
Illinois,"Edgar County, IL",3,49.55,33.03
Illinois,"Edgar County, IL",4,62.11,43.64
Illinois,"Edgar County, IL",5,72.43,54.16
Illinois,"Edgar County, IL",6,81.28,63.66
Illinois,"Edgar County, IL",7,84.34,67.36
Illinois,"Edgar County, IL",8,84.28,65.25
Illinois,"Edgar County, IL",9,78.23,56.51
Illinois,"Edgar County, IL",10,65.51,45.86
Illinois,"Edgar County, IL",11,51.68,35.64
Illinois,"Edgar County, IL",12,37.87,24.78
Illinois,"Edgar County, IL",,61.57,44.47
Illinois,"Edwards County, IL",1,37.32,23.77
Illinois,"Edwards County, IL",2,42.43,26.87
Illinois,"Edwards County, IL",3,53.6,36.01
Illinois,"Edwards County, IL",4,64.81,45.39
Illinois,"Edwards County, IL",5,74.68,56.3
Illinois,"Edwards County, IL",6,83.33,65.88
Illinois,"Edwards County, IL",7,86.78,69.91
Illinois,"Edwards County, IL",8,87.07,67.69
Illinois,"Edwards County, IL",9,80.4,58.37
Illinois,"Edwards County, IL",10,68.09,47.12
Illinois,"Edwards County, IL",11,54.74,37.1
Illinois,"Edwards County, IL",12,41.74,27.52
Illinois,"Edwards County, IL",,64.68,46.93
Illinois,"Effingham County, IL",1,35.03,21.84
Illinois,"Effingham County, IL",2,40.17,25.38
Illinois,"Effingham County, IL",3,51.71,34.82
Illinois,"Effingham County, IL",4,63.49,44.95
Illinois,"Effingham County, IL",5,73.56,55.64
Illinois,"Effingham County, IL",6,82.5,65.33
Illinois,"Effingham County, IL",7,86.05,69.17
Illinois,"Effingham County, IL",8,86.36,67.08
Illinois,"Effingham County, IL",9,79.62,58.06
Illinois,"Effingham County, IL",10,66.96,47.24
Illinois,"Effingham County, IL",11,53.23,36.85
Illinois,"Effingham County, IL",12,39.89,26.37
Illinois,"Effingham County, IL",,63.32,46.16
Illinois,"Fayette County, IL",1,35.07,21.67
Illinois,"Fayette County, IL",2,40.31,25.28
Illinois,"Fayette County, IL",3,52.06,34.82
Illinois,"Fayette County, IL",4,63.75,44.85
Illinois,"Fayette County, IL",5,73.81,55.58
Illinois,"Fayette County, IL",6,82.76,65.25
Illinois,"Fayette County, IL",7,86.61,69.15
Illinois,"Fayette County, IL",8,87.03,67.04
Illinois,"Fayette County, IL",9,79.88,57.86
Illinois,"Fayette County, IL",10,67.24,47.07
Illinois,"Fayette County, IL",11,53.4,36.66
Illinois,"Fayette County, IL",12,39.95,26.09
Illinois,"Fayette County, IL",,63.59,46.04
Illinois,"Ford County, IL",1,29.77,17.11
Illinois,"Ford County, IL",2,34.28,20.98
Illinois,"Ford County, IL",3,46.6,30.99
Illinois,"Ford County, IL",4,59.91,42.28
Illinois,"Ford County, IL",5,71.48,53.53
Illinois,"Ford County, IL",6,80.05,62.49
Illinois,"Ford County, IL",7,83.05,66.04
Illinois,"Ford County, IL",8,83.14,64.19
Illinois,"Ford County, IL",9,76.91,55.68
Illinois,"Ford County, IL",10,64.12,45.4
Illinois,"Ford County, IL",11,49.52,34.5
Illinois,"Ford County, IL",12,34.79,22.86
Illinois,"Ford County, IL",,59.58,43.11
Illinois,"Franklin County, IL",1,38.51,24.41
Illinois,"Franklin County, IL",2,43.5,27.94
Illinois,"Franklin County, IL",3,54.78,37.16
Illinois,"Franklin County, IL",4,65.89,46.58
Illinois,"Franklin County, IL",5,75.29,57.37
Illinois,"Franklin County, IL",6,83.89,67.09
Illinois,"Franklin County, IL",7,87.85,71.44
Illinois,"Franklin County, IL",8,88.14,69.3
Illinois,"Franklin County, IL",9,80.81,59.62
Illinois,"Franklin County, IL",10,68.93,48.29
Illinois,"Franklin County, IL",11,55.6,38.09
Illinois,"Franklin County, IL",12,42.81,28.51
Illinois,"Franklin County, IL",,65.6,48.08
Illinois,"Fulton County, IL",1,30.59,17.27
Illinois,"Fulton County, IL",2,35.9,21.55
Illinois,"Fulton County, IL",3,49.11,31.88
Illinois,"Fulton County, IL",4,61.66,42.52
Illinois,"Fulton County, IL",5,72.13,52.99
Illinois,"Fulton County, IL",6,81.24,62.56
Illinois,"Fulton County, IL",7,86.25,66.91
Illinois,"Fulton County, IL",8,86.49,64.91
Illinois,"Fulton County, IL",9,78.2,55.21
Illinois,"Fulton County, IL",10,65.12,44.56
Illinois,"Fulton County, IL",11,50.47,33.72
Illinois,"Fulton County, IL",12,35.79,22.24
Illinois,"Fulton County, IL",,61.19,43.13
Illinois,"Gallatin County, IL",1,39.5,25.41
Illinois,"Gallatin County, IL",2,44.24,28.56
Illinois,"Gallatin County, IL",3,55.14,37.33
Illinois,"Gallatin County, IL",4,66.23,46.61
Illinois,"Gallatin County, IL",5,75.55,57.28
Illinois,"Gallatin County, IL",6,83.91,66.79
Illinois,"Gallatin County, IL",7,87.48,71.14
Illinois,"Gallatin County, IL",8,87.42,68.94
Illinois,"Gallatin County, IL",9,80.51,59.48
Illinois,"Gallatin County, IL",10,69.02,48.25
Illinois,"Gallatin County, IL",11,56.15,38.55
Illinois,"Gallatin County, IL",12,43.56,29.15
Illinois,"Gallatin County, IL",,65.82,48.22
Illinois,"Greene County, IL",1,34.29,20.5
Illinois,"Greene County, IL",2,39.74,24.6
Illinois,"Greene County, IL",3,52.09,34.27
Illinois,"Greene County, IL",4,63.77,44.29
Illinois,"Greene County, IL",5,73.62,54.71
Illinois,"Greene County, IL",6,82.64,64.47
Illinois,"Greene County, IL",7,87.7,68.79
Illinois,"Greene County, IL",8,88.41,66.88
Illinois,"Greene County, IL",9,80.09,57.09
Illinois,"Greene County, IL",10,67.22,46.19
Illinois,"Greene County, IL",11,53.15,35.74
Illinois,"Greene County, IL",12,39.18,25.03
Illinois,"Greene County, IL",,63.6,45.31
Illinois,"Grundy County, IL",1,28.77,16.17
Illinois,"Grundy County, IL",2,33.49,20.31
Illinois,"Grundy County, IL",3,46.33,30.38
Illinois,"Grundy County, IL",4,59.76,41.22
Illinois,"Grundy County, IL",5,70.95,51.88
Illinois,"Grundy County, IL",6,79.82,60.98
Illinois,"Grundy County, IL",7,83.36,64.94
Illinois,"Grundy County, IL",8,83.16,63.35
Illinois,"Grundy County, IL",9,76.51,54.68
Illinois,"Grundy County, IL",10,63.54,44.42
Illinois,"Grundy County, IL",11,48.52,33.55
Illinois,"Grundy County, IL",12,33.7,21.88
Illinois,"Grundy County, IL",,59.11,42.08
Illinois,"Hamilton County, IL",1,38.46,24.43
Illinois,"Hamilton County, IL",2,43.39,27.77
Illinois,"Hamilton County, IL",3,54.57,36.92
Illinois,"Hamilton County, IL",4,65.72,46.27
Illinois,"Hamilton County, IL",5,75.23,57.07
Illinois,"Hamilton County, IL",6,83.75,66.66
Illinois,"Hamilton County, IL",7,87.42,70.91
Illinois,"Hamilton County, IL",8,87.59,68.73
Illinois,"Hamilton County, IL",9,80.54,59.19
Illinois,"Hamilton County, IL",10,68.71,47.96
Illinois,"Hamilton County, IL",11,55.52,38.01
Illinois,"Hamilton County, IL",12,42.75,28.43
Illinois,"Hamilton County, IL",,65.4,47.79
Illinois,"Hancock County, IL",1,30.75,16.83
Illinois,"Hancock County, IL",2,35.96,21.21
Illinois,"Hancock County, IL",3,49.4,31.83
Illinois,"Hancock County, IL",4,61.91,42.58
Illinois,"Hancock County, IL",5,72.26,53
Illinois,"Hancock County, IL",6,81.6,62.88
Illinois,"Hancock County, IL",7,87.03,67.56
Illinois,"Hancock County, IL",8,87.02,65.28
Illinois,"Hancock County, IL",9,78.42,55.2
Illinois,"Hancock County, IL",10,65.33,44.55
Illinois,"Hancock County, IL",11,50.72,33.63
Illinois,"Hancock County, IL",12,35.84,21.95
Illinois,"Hancock County, IL",,61.47,43.14
Illinois,"Hardin County, IL",1,39.77,25.54
Illinois,"Hardin County, IL",2,44.5,28.79
Illinois,"Hardin County, IL",3,55.22,37.27
Illinois,"Hardin County, IL",4,66.04,46.32
Illinois,"Hardin County, IL",5,75.17,56.84
Illinois,"Hardin County, IL",6,83.48,66.4
Illinois,"Hardin County, IL",7,87.14,70.95
Illinois,"Hardin County, IL",8,87.16,68.9
Illinois,"Hardin County, IL",9,80.27,59.41
Illinois,"Hardin County, IL",10,68.83,47.85
Illinois,"Hardin County, IL",11,56.09,38.27
Illinois,"Hardin County, IL",12,43.71,29.14
Illinois,"Hardin County, IL",,65.71,48.07
Illinois,"Henderson County, IL",1,29.28,15.43
Illinois,"Henderson County, IL",2,34.29,19.85
Illinois,"Henderson County, IL",3,48.05,31.02
Illinois,"Henderson County, IL",4,61.01,42.02
Illinois,"Henderson County, IL",5,71.82,52.65
Illinois,"Henderson County, IL",6,81.05,62.25
Illinois,"Henderson County, IL",7,86.25,66.76
Illinois,"Henderson County, IL",8,86.26,64.58
Illinois,"Henderson County, IL",9,77.74,54.65
Illinois,"Henderson County, IL",10,64.54,44.11
Illinois,"Henderson County, IL",11,49.61,33.01
Illinois,"Henderson County, IL",12,34.51,20.96
Illinois,"Henderson County, IL",,60.49,42.38
Illinois,"Henry County, IL",1,27.4,13.93
Illinois,"Henry County, IL",2,32.51,18.61
Illinois,"Henry County, IL",3,46.7,30.06
Illinois,"Henry County, IL",4,60.04,41.09
Illinois,"Henry County, IL",5,71,51.8
Illinois,"Henry County, IL",6,80.13,61.13
Illinois,"Henry County, IL",7,84.82,65.51
Illinois,"Henry County, IL",8,84.71,63.53
Illinois,"Henry County, IL",9,76.57,53.6
Illinois,"Henry County, IL",10,63.33,43.2
Illinois,"Henry County, IL",11,48.09,31.97
Illinois,"Henry County, IL",12,32.76,19.77
Illinois,"Henry County, IL",,59.13,41.29
Illinois,"Iroquois County, IL",1,29.67,16.82
Illinois,"Iroquois County, IL",2,34.07,20.51
Illinois,"Iroquois County, IL",3,46.9,30.91
Illinois,"Iroquois County, IL",4,60.2,42.06
Illinois,"Iroquois County, IL",5,71.42,52.87
Illinois,"Iroquois County, IL",6,80.09,61.84
Illinois,"Iroquois County, IL",7,83.09,65.43
Illinois,"Iroquois County, IL",8,82.85,63.48
Illinois,"Iroquois County, IL",9,76.92,55.11
Illinois,"Iroquois County, IL",10,64.06,45.02
Illinois,"Iroquois County, IL",11,49.45,34.36
Illinois,"Iroquois County, IL",12,34.71,22.66
Illinois,"Iroquois County, IL",,59.56,42.69
Illinois,"Jackson County, IL",1,38.89,24.46
Illinois,"Jackson County, IL",2,43.94,28.02
Illinois,"Jackson County, IL",3,55.26,37.16
Illinois,"Jackson County, IL",4,66.3,46.46
Illinois,"Jackson County, IL",5,75.49,57.16
Illinois,"Jackson County, IL",6,84.15,67.06
Illinois,"Jackson County, IL",7,88.05,71.46
Illinois,"Jackson County, IL",8,88,69.34
Illinois,"Jackson County, IL",9,80.49,59.5
Illinois,"Jackson County, IL",10,69,48.16
Illinois,"Jackson County, IL",11,55.82,37.99
Illinois,"Jackson County, IL",12,43.08,28.5
Illinois,"Jackson County, IL",,65.8,48.04
Illinois,"Jasper County, IL",1,35.41,22.38
Illinois,"Jasper County, IL",2,40.52,25.83
Illinois,"Jasper County, IL",3,52,35.21
Illinois,"Jasper County, IL",4,63.62,45.28
Illinois,"Jasper County, IL",5,73.66,55.98
Illinois,"Jasper County, IL",6,82.6,65.75
Illinois,"Jasper County, IL",7,85.9,69.55
Illinois,"Jasper County, IL",8,85.84,67.36
Illinois,"Jasper County, IL",9,79.47,58.4
Illinois,"Jasper County, IL",10,66.99,47.6
Illinois,"Jasper County, IL",11,53.39,37.16
Illinois,"Jasper County, IL",12,40.16,26.93
Illinois,"Jasper County, IL",,63.4,46.55
Illinois,"Jefferson County, IL",1,37.43,23.72
Illinois,"Jefferson County, IL",2,42.46,27.34
Illinois,"Jefferson County, IL",3,53.75,36.63
Illinois,"Jefferson County, IL",4,64.98,46.34
Illinois,"Jefferson County, IL",5,74.62,57.12
Illinois,"Jefferson County, IL",6,83.5,66.93
Illinois,"Jefferson County, IL",7,87.4,71.1
Illinois,"Jefferson County, IL",8,87.94,69.11
Illinois,"Jefferson County, IL",9,80.59,59.63
Illinois,"Jefferson County, IL",10,68.31,48.41
Illinois,"Jefferson County, IL",11,54.82,37.95
Illinois,"Jefferson County, IL",12,41.86,27.97
Illinois,"Jefferson County, IL",,64.91,47.79
Illinois,"Jersey County, IL",1,35.29,21.44
Illinois,"Jersey County, IL",2,40.68,25.38
Illinois,"Jersey County, IL",3,52.74,34.88
Illinois,"Jersey County, IL",4,64.17,44.71
Illinois,"Jersey County, IL",5,74,55.24
Illinois,"Jersey County, IL",6,83.03,65.03
Illinois,"Jersey County, IL",7,87.92,69.38
Illinois,"Jersey County, IL",8,88.43,67.45
Illinois,"Jersey County, IL",9,80.23,57.6
Illinois,"Jersey County, IL",10,67.57,46.64
Illinois,"Jersey County, IL",11,53.66,36.22
Illinois,"Jersey County, IL",12,40.05,25.8
Illinois,"Jersey County, IL",,64.09,45.91
Illinois,"Jo Daviess County, IL",1,24.34,10.81
Illinois,"Jo Daviess County, IL",2,29.36,15.98
Illinois,"Jo Daviess County, IL",3,43.07,27.17
Illinois,"Jo Daviess County, IL",4,57.36,38.91
Illinois,"Jo Daviess County, IL",5,68.42,49.47
Illinois,"Jo Daviess County, IL",6,78.14,59.49
Illinois,"Jo Daviess County, IL",7,83.32,64.57
Illinois,"Jo Daviess County, IL",8,82.4,62.61
Illinois,"Jo Daviess County, IL",9,74.17,52.59
Illinois,"Jo Daviess County, IL",10,60.72,41.58
Illinois,"Jo Daviess County, IL",11,45.09,29.89
Illinois,"Jo Daviess County, IL",12,29.6,17.09
Illinois,"Jo Daviess County, IL",,56.46,39.29
Illinois,"Johnson County, IL",1,39.63,25.67
Illinois,"Johnson County, IL",2,44.62,29.33
Illinois,"Johnson County, IL",3,55.54,37.97
Illinois,"Johnson County, IL",4,66.23,47.2
Illinois,"Johnson County, IL",5,75.27,57.74
Illinois,"Johnson County, IL",6,83.67,67.39
Illinois,"Johnson County, IL",7,87.49,71.9
Illinois,"Johnson County, IL",8,87.38,70.1
Illinois,"Johnson County, IL",9,80.11,60.57
Illinois,"Johnson County, IL",10,68.87,49.03
Illinois,"Johnson County, IL",11,55.97,38.86
Illinois,"Johnson County, IL",12,43.66,29.47
Illinois,"Johnson County, IL",,65.8,48.86
Illinois,"Kane County, IL",1,26.55,13.89
Illinois,"Kane County, IL",2,31.2,18.48
Illinois,"Kane County, IL",3,44,28.95
Illinois,"Kane County, IL",4,57.56,39.97
Illinois,"Kane County, IL",5,68.58,50.37
Illinois,"Kane County, IL",6,78.01,60.2
Illinois,"Kane County, IL",7,81.93,64.61
Illinois,"Kane County, IL",8,81.13,63.22
Illinois,"Kane County, IL",9,74.23,54.45
Illinois,"Kane County, IL",10,61.25,43.61
Illinois,"Kane County, IL",11,46.25,32.25
Illinois,"Kane County, IL",12,31.61,20.09
Illinois,"Kane County, IL",,56.97,40.95
Illinois,"Kankakee County, IL",1,29,16.24
Illinois,"Kankakee County, IL",2,33.35,19.99
Illinois,"Kankakee County, IL",3,46.15,30.23
Illinois,"Kankakee County, IL",4,59.6,41.29
Illinois,"Kankakee County, IL",5,70.82,51.98
Illinois,"Kankakee County, IL",6,79.67,61.12
Illinois,"Kankakee County, IL",7,82.94,64.96
Illinois,"Kankakee County, IL",8,82.5,63.23
Illinois,"Kankakee County, IL",9,76.42,54.8
Illinois,"Kankakee County, IL",10,63.53,44.61
Illinois,"Kankakee County, IL",11,48.72,33.87
Illinois,"Kankakee County, IL",12,33.97,22.1
Illinois,"Kankakee County, IL",,59,42.14
Illinois,"Kendall County, IL",1,27.58,14.86
Illinois,"Kendall County, IL",2,32.33,19.19
Illinois,"Kendall County, IL",3,45.33,29.56
Illinois,"Kendall County, IL",4,58.8,40.39
Illinois,"Kendall County, IL",5,69.84,50.85
Illinois,"Kendall County, IL",6,79.09,60.41
Illinois,"Kendall County, IL",7,82.8,64.61
Illinois,"Kendall County, IL",8,82.23,63.09
Illinois,"Kendall County, IL",9,75.48,54.27
Illinois,"Kendall County, IL",10,62.47,43.73
Illinois,"Kendall County, IL",11,47.41,32.71
Illinois,"Kendall County, IL",12,32.58,20.87
Illinois,"Kendall County, IL",,58.11,41.32
Illinois,"Knox County, IL",1,28.84,15.5
Illinois,"Knox County, IL",2,33.92,19.9
Illinois,"Knox County, IL",3,47.65,30.79
Illinois,"Knox County, IL",4,60.53,41.56
Illinois,"Knox County, IL",5,71.28,52.11
Illinois,"Knox County, IL",6,80.44,61.56
Illinois,"Knox County, IL",7,85.29,65.95
Illinois,"Knox County, IL",8,85.42,63.98
Illinois,"Knox County, IL",9,77.14,54.24
Illinois,"Knox County, IL",10,63.99,43.74
Illinois,"Knox County, IL",11,49.09,32.71
Illinois,"Knox County, IL",12,34.16,20.9
Illinois,"Knox County, IL",,59.93,42.01
Illinois,"Lake County, IL",1,26.45,14.33
Illinois,"Lake County, IL",2,30.34,18.26
Illinois,"Lake County, IL",3,42.31,28.49
Illinois,"Lake County, IL",4,55.57,39.14
Illinois,"Lake County, IL",5,66.67,49.3
Illinois,"Lake County, IL",6,76.49,59.39
Illinois,"Lake County, IL",7,81.28,64.53
Illinois,"Lake County, IL",8,80.29,63.66
Illinois,"Lake County, IL",9,73.24,55.07
Illinois,"Lake County, IL",10,60.09,43.72
Illinois,"Lake County, IL",11,45.66,32.5
Illinois,"Lake County, IL",12,31.51,20.51
Illinois,"Lake County, IL",,55.94,40.85
Illinois,"LaSalle County, IL",1,28.38,15.88
Illinois,"LaSalle County, IL",2,33.42,20.33
Illinois,"LaSalle County, IL",3,46.46,30.51
Illinois,"LaSalle County, IL",4,59.85,41.4
Illinois,"LaSalle County, IL",5,70.98,52.16
Illinois,"LaSalle County, IL",6,79.78,61.18
Illinois,"LaSalle County, IL",7,83.55,65.16
Illinois,"LaSalle County, IL",8,83.47,63.45
Illinois,"LaSalle County, IL",9,76.4,54.61
Illinois,"LaSalle County, IL",10,63.4,44.33
Illinois,"LaSalle County, IL",11,48.29,33.31
Illinois,"LaSalle County, IL",12,33.37,21.46
Illinois,"LaSalle County, IL",,59.06,42.08
Illinois,"Lawrence County, IL",1,36.62,23.14
Illinois,"Lawrence County, IL",2,41.78,26.33
Illinois,"Lawrence County, IL",3,52.99,35.59
